"Country","Vaccine","Year","Coverage"
"Pakistan","BCG","2012",0.84
"Pakistan","BCG","2013",0.84
"Pakistan","BCG","2014",0.85
"Pakistan","BCG","2015",0.86
"Pakistan","BCG","2016",0.86
"Pakistan","BCG","2017",0.86
"Pakistan","BCG","2018",0.86
"Palau","BCG","1988",0.99
"Panama","BCG","1980",0.99
"Panama","BCG","1981",0.98
"Panama","BCG","1982",0.8300000000000001
"Panama","BCG","1983",0.81
"Panama","BCG","1984",0.89
"Panama","BCG","1985",0.9400000000000001
"Panama","BCG","1986",0.92
"Panama","BCG","1987",0.9
"Panama","BCG","1988",0.92
"Panama","BCG","1989",0.87
"Panama","BCG","1990",0.97
"Panama","BCG","1991",0.87
"Panama","BCG","1992",0.64
"Panama","BCG","1993",0.92
"Panama","BCG","1994",0.9500000000000001
"Panama","BCG","1995",0.99
"Panama","BCG","1996",0.99
"Panama","BCG","1997",0.99
"Panama","BCG","1998",0.99
"Panama","BCG","1999",0.99
"Panama","BCG","2000",0.99
"Panama","BCG","2001",0.99
"Panama","BCG","2002",0.99
"Panama","BCG","2003",0.99
"Panama","BCG","2004",0.99
"Panama","BCG","2005",0.99
"Panama","BCG","2006",0.99
"Panama","BCG","2007",0.97
"Panama","BCG","2008",0.99
"Panama","BCG","2009",0.99
"Panama","BCG","2010",0.99
"Panama","BCG","2011",0.99
"Panama","BCG","2012",0.99
"Panama","BCG","2013",0.9400000000000001
"Panama","BCG","2014",0.99
"Panama","BCG","2015",0.99
"Panama","BCG","2016",0.99
"Panama","BCG","2017",0.99
"Panama","BCG","2018",0.99
"PapuaNewGuinea","BCG","1979",0.59
"PapuaNewGuinea","BCG","1980",0.62
"PapuaNewGuinea","BCG","1981",0.64
"PapuaNewGuinea","BCG","1982",0.49
"PapuaNewGuinea","BCG","1983",0.58
"PapuaNewGuinea","BCG","1984",0.66
"PapuaNewGuinea","BCG","1985",0.66
"PapuaNewGuinea","BCG","1986",0.76
"PapuaNewGuinea","BCG","1987",0.74
"PapuaNewGuinea","BCG","1988",0.8
"PapuaNewGuinea","BCG","1989",0.8200000000000001
"PapuaNewGuinea","BCG","1990",0.92
"PapuaNewGuinea","BCG","1991",0.89
"PapuaNewGuinea","BCG","1992",0.8200000000000001
"PapuaNewGuinea","BCG","1993",0.9400000000000001
"PapuaNewGuinea","BCG","1994",0.85
"PapuaNewGuinea","BCG","1995",0.91
"PapuaNewGuinea","BCG","1996",0.8
"PapuaNewGuinea","BCG","1997",0.88
"PapuaNewGuinea","BCG","1998",0.84
"PapuaNewGuinea","BCG","1999",0.77
"PapuaNewGuinea","BCG","2000",0.81
"PapuaNewGuinea","BCG","2001",0.73
"PapuaNewGuinea","BCG","2002",0.74
"PapuaNewGuinea","BCG","2003",0.76
"PapuaNewGuinea","BCG","2004",0.74
"PapuaNewGuinea","BCG","2005",0.73
"PapuaNewGuinea","BCG","2006",0.75
"PapuaNewGuinea","BCG","2007",0.67
"PapuaNewGuinea","BCG","2008",0.68
"PapuaNewGuinea","BCG","2009",0.8
"PapuaNewGuinea","BCG","2010",0.8
"PapuaNewGuinea","BCG","2011",0.8300000000000001
"PapuaNewGuinea","BCG","2012",0.84
"PapuaNewGuinea","BCG","2013",0.88
"PapuaNewGuinea","BCG","2014",0.81
"PapuaNewGuinea","BCG","2015",0.65
"PapuaNewGuinea","BCG","2016",0.72
"PapuaNewGuinea","BCG","2017",0.62
"PapuaNewGuinea","BCG","2018",0.52
"Paraguay","BCG","1980",0.31
"Paraguay","BCG","1981",0.42
"Paraguay","BCG","1982",0.47000000000000003
"Paraguay","BCG","1983",0.55
"Paraguay","BCG","1984",0.8
"Paraguay","BCG","1985",0.68
"Paraguay","BCG","1986",0.51
"Paraguay","BCG","1987",0.66
"Paraguay","BCG","1988",0.56
"Paraguay","BCG","1989",0.53
"Paraguay","BCG","1990",0.92
"Paraguay","BCG","1991",0.9500000000000001
"Paraguay","BCG","1992",0.99
"Paraguay","BCG","1993",0.9400000000000001
"Paraguay","BCG","1994",0.9400000000000001
"Paraguay","BCG","1995",0.92
"Paraguay","BCG","1996",0.89
"Paraguay","BCG","1997",0.87
"Paraguay","BCG","1998",0.8300000000000001
"Paraguay","BCG","1999",0.9
"Paraguay","BCG","2000",0.79
"Paraguay","BCG","2001",0.86
"Paraguay","BCG","2002",0.8300000000000001
"Paraguay","BCG","2003",0.88
"Paraguay","BCG","2004",0.92
"Paraguay","BCG","2005",0.88
"Paraguay","BCG","2006",0.85
"Paraguay","BCG","2007",0.78
"Paraguay","BCG","2008",0.76
"Paraguay","BCG","2009",0.73
"Paraguay","BCG","2010",0.74
"Paraguay","BCG","2011",0.76
"Paraguay","BCG","2012",0.75
"Paraguay","BCG","2013",0.72
"Paraguay","BCG","2014",0.77
"Paraguay","BCG","2015",0.84
"Paraguay","BCG","2016",0.8200000000000001
"Paraguay","BCG","2017",0.84
"Paraguay","BCG","2018",0.79
"Peru","BCG","1980",0.5700000000000001
"Peru","BCG","1981",0.63
"Peru","BCG","1982",0.64
"Peru","BCG","1983",0.61
"Peru","BCG","1984",0.64
"Peru","BCG","1985",0.63
"Peru","BCG","1986",0.54
"Peru","BCG","1987",0.61
"Peru","BCG","1988",0.7000000000000001
"Peru","BCG","1989",0.62
"Peru","BCG","1990",0.8300000000000001
"Peru","BCG","1991",0.78
"Peru","BCG","1992",0.85
"Peru","BCG","1993",0.88
"Peru","BCG","1994",0.92
"Peru","BCG","1995",0.96
"Peru","BCG","1996",0.99
"Peru","BCG","1997",0.98
"Peru","BCG","1998",0.96
"Peru","BCG","1999",0.97
"Peru","BCG","2000",0.93
"Peru","BCG","2001",0.87
"Peru","BCG","2002",0.92
"Peru","BCG","2003",0.9400000000000001
"Peru","BCG","2004",0.91
"Peru","BCG","2005",0.93
"Peru","BCG","2006",0.99
"Peru","BCG","2007",0.99
"Peru","BCG","2008",0.99
"Peru","BCG","2009",0.97
"Peru","BCG","2010",0.9500000000000001
"Peru","BCG","2011",0.91
"Peru","BCG","2012",0.9500000000000001
"Peru","BCG","2013",0.9500000000000001
"Peru","BCG","2014",0.9400000000000001
"Peru","BCG","2015",0.91
"Peru","BCG","2016",0.9
"Peru","BCG","2017",0.84
"Peru","BCG","2018",0.81
"Philippines","BCG","1977",0.33
"Philippines","BCG","1978",0.47000000000000003
"Philippines","BCG","1979",0.51
"Philippines","BCG","1980",0.74
"Philippines","BCG","1981",0.67
"Philippines","BCG","1982",0.67
"Philippines","BCG","1983",0.6900000000000001
"Philippines","BCG","1984",0.71
"Philippines","BCG","1985",0.76
"Philippines","BCG","1986",0.6900000000000001
"Philippines","BCG","1987",0.9
"Philippines","BCG","1988",0.9500000000000001
"Philippines","BCG","1989",0.96
"Philippines","BCG","1990",0.96
"Philippines","BCG","1991",0.97
"Philippines","BCG","1992",0.9400000000000001
"Philippines","BCG","1993",0.91
"Philippines","BCG","1994",0.89
"Philippines","BCG","1995",0.87
"Philippines","BCG","1996",0.9
"Philippines","BCG","1997",0.9
"Philippines","BCG","1998",0.87
"Philippines","BCG","2000",0.81
"Philippines","BCG","2001",0.73
"Philippines","BCG","2002",0.85
"Philippines","BCG","2003",0.86
"Philippines","BCG","2004",0.91
"Philippines","BCG","2005",0.91
"Philippines","BCG","2006",0.91
"Philippines","BCG","2007",0.9
"Philippines","BCG","2008",0.93
"Philippines","BCG","2009",0.9
"Philippines","BCG","2010",0.8300000000000001
"Philippines","BCG","2011",0.91
"Philippines","BCG","2012",0.89
"Philippines","BCG","2013",0.87
"Philippines","BCG","2014",0.79
"Philippines","BCG","2015",0.8
"Philippines","BCG","2016",0.76
"Philippines","BCG","2017",0.84
"Philippines","BCG","2018",0.61
"Poland","BCG","1976",0.93
"Poland","BCG","1977",0.93
"Poland","BCG","1978",0.9400000000000001
"Poland","BCG","1979",0.9400000000000001
"Poland","BCG","1980",0.93
"Poland","BCG","1981",0.93
"Poland","BCG","1982",0.93
"Poland","BCG","1983",0.9500000000000001
"Poland","BCG","1984",0.9500000000000001
"Poland","BCG","1985",0.9500000000000001
"Poland","BCG","1986",0.9500000000000001
"Poland","BCG","1987",0.9500000000000001
"Poland","BCG","1988",0.9500000000000001
"Poland","BCG","1989",0.9500000000000001
"Poland","BCG","1990",0.97
"Poland","BCG","1991",0.9400000000000001
"Poland","BCG","1992",0.9500000000000001
"Poland","BCG","1993",0.9500000000000001
"Poland","BCG","1994",0.9400000000000001
"Poland","BCG","1995",0.98
"Poland","BCG","1996",0.97
"Poland","BCG","1997",0.96
"Poland","BCG","1998",0.96
"Poland","BCG","1999",0.96
"Poland","BCG","2000",0.96
"Poland","BCG","2001",0.9500000000000001
"Poland","BCG","2002",0.9500000000000001
"Poland","BCG","2003",0.93
"Poland","BCG","2004",0.9400000000000001
"Poland","BCG","2005",0.9400000000000001
"Poland","BCG","2006",0.9400000000000001
"Poland","BCG","2007",0.93
"Poland","BCG","2008",0.93
"Poland","BCG","2009",0.9400000000000001
"Poland","BCG","2010",0.93
"Poland","BCG","2011",0.9400000000000001
"Poland","BCG","2012",0.9400000000000001
"Poland","BCG","2013",0.93
"Poland","BCG","2014",0.92
"Poland","BCG","2015",0.9400000000000001
"Poland","BCG","2016",0.93
"Poland","BCG","2017",0.92
"Poland","BCG","2018",0.92
"Portugal","BCG","1981",0.74
"Portugal","BCG","1982",0.76
"Portugal","BCG","1983",0.76
"Portugal","BCG","1984",0.79
"Portugal","BCG","1985",0.8200000000000001
"Portugal","BCG","1986",0.71
"Portugal","BCG","1987",0.78
"Portugal","BCG","1988",0.86
"Portugal","BCG","1989",0.87
"Portugal","BCG","1990",0.88
"Portugal","BCG","1991",0.89
"Portugal","BCG","1992",0.92
"Portugal","BCG","1993",0.91
"Portugal","BCG","1994",0.87
"Portugal","BCG","1995",0.9400000000000001
"Portugal","BCG","1996",0.87
"Portugal","BCG","1997",0.87
"Portugal","BCG","1998",0.88
"Portugal","BCG","2000",0.8200000000000001
"Portugal","BCG","2002",0.84
"Portugal","BCG","2003",0.81
"Portugal","BCG","2004",0.8300000000000001
"Portugal","BCG","2005",0.89
"Portugal","BCG","2006",0.99
"Portugal","BCG","2007",0.98
"Portugal","BCG","2008",0.98
"Portugal","BCG","2009",0.98
"Portugal","BCG","2010",0.96
"Portugal","BCG","2011",0.97
"Portugal","BCG","2012",0.99
"Portugal","BCG","2013",0.99
"Portugal","BCG","2014",0.99
"Portugal","BCG","2015",0.32
"Portugal","BCG","2016",0.11
"Portugal","BCG","2017",0.14
"Portugal","BCG","2018",0.21
"Qatar","BCG","1980",0.04
"Qatar","BCG","1981",0.28
"Qatar","BCG","1982",0.44
"Qatar","BCG","1983",0.6900000000000001
"Qatar","BCG","1984",0.73
"Qatar","BCG","1985",0.76
"Qatar","BCG","1986",0.84
"Qatar","BCG","1987",0.85
"Qatar","BCG","1988",0.85
"Qatar","BCG","1989",0.79
"Qatar","BCG","1990",0.97
"Qatar","BCG","1991",0.98
"Qatar","BCG","1992",0.99
"Qatar","BCG","1993",0.99
"Qatar","BCG","1994",0.96
"Qatar","BCG","1995",0.96
"Qatar","BCG","1996",0.98
"Qatar","BCG","1997",0.99
"Qatar","BCG","1998",0.99
"Qatar","BCG","1999",0.99
"Qatar","BCG","2000",0.99
"Qatar","BCG","2001",0.99
"Qatar","BCG","2002",0.99
"Qatar","BCG","2003",0.99
"Qatar","BCG","2004",0.99
"Qatar","BCG","2005",0.99
"Qatar","BCG","2006",0.99
"Qatar","BCG","2007",0.96
"Qatar","BCG","2009",0.98
"Qatar","BCG","2010",0.99
"Qatar","BCG","2011",0.97
"Qatar","BCG","2012",0.97
"Qatar","BCG","2013",0.99
"Qatar","BCG","2014",0.9
"Qatar","BCG","2015",0.97
"Qatar","BCG","2016",0.97
"Qatar","BCG","2017",0.99
"Qatar","BCG","2018",0.99
"SouthKorea","BCG","1981",0.42
"SouthKorea","BCG","1982",0.99
"SouthKorea","BCG","1983",0.84
"SouthKorea","BCG","1984",0.47000000000000003
"SouthKorea","BCG","1985",0.47000000000000003
"SouthKorea","BCG","1986",0.47000000000000003
"SouthKorea","BCG","1987",0.54
"SouthKorea","BCG","1988",0.5700000000000001
"SouthKorea","BCG","1989",0.7000000000000001
"SouthKorea","BCG","1990",0.72
"SouthKorea","BCG","1994",0.93
"SouthKorea","BCG","1997",0.91
"SouthKorea","BCG","1998",0.75
"SouthKorea","BCG","2000",0.73
"SouthKorea","BCG","2001",0.5700000000000001
"SouthKorea","BCG","2002",0.89
"SouthKorea","BCG","2003",0.87
"SouthKorea","BCG","2004",0.93
"SouthKorea","BCG","2005",0.97
"SouthKorea","BCG","2006",0.98
"SouthKorea","BCG","2007",0.96
"SouthKorea","BCG","2008",0.96
"SouthKorea","BCG","2009",0.96
"SouthKorea","BCG","2010",0.96
"SouthKorea","BCG","2011",0.99
"SouthKorea","BCG","2012",0.99
"SouthKorea","BCG","2013",0.99
"SouthKorea","BCG","2014",0.99
"SouthKorea","BCG","2015",0.97
"SouthKorea","BCG","2016",0.98
"SouthKorea","BCG","2017",0.98
"SouthKorea","BCG","2018",0.98
"Moldova","BCG","1980",0.92
"Moldova","BCG","1981",0.92
"Moldova","BCG","1982",0.91
"Moldova","BCG","1983",0.9500000000000001
"Moldova","BCG","1984",0.9500000000000001
"Moldova","BCG","1985",0.9500000000000001
"Moldova","BCG","1986",0.9500000000000001
"Moldova","BCG","1987",0.96
"Moldova","BCG","1988",0.96
"Moldova","BCG","1989",0.91
"Moldova","BCG","1990",0.96
"Moldova","BCG","1991",0.98
"Moldova","BCG","1992",0.92
"Moldova","BCG","1993",0.92
"Moldova","BCG","1994",0.9400000000000001
"Moldova","BCG","1995",0.9500000000000001
"Moldova","BCG","1996",0.97
"Moldova","BCG","1997",0.97
"Moldova","BCG","1998",0.98
"Moldova","BCG","1999",0.99
"Moldova","BCG","2000",0.99
"Moldova","BCG","2001",0.99
"Moldova","BCG","2002",0.99
"Moldova","BCG","2003",0.99
"Moldova","BCG","2004",0.99
"Moldova","BCG","2005",0.97
"Moldova","BCG","2006",0.99
"Moldova","BCG","2007",0.98
"Moldova","BCG","2008",0.98
"Moldova","BCG","2009",0.99
"Moldova","BCG","2010",0.98
"Moldova","BCG","2011",0.98
"Moldova","BCG","2012",0.99
"Moldova","BCG","2013",0.96
"Moldova","BCG","2014",0.97
"Moldova","BCG","2015",0.97
"Moldova","BCG","2016",0.97
"Moldova","BCG","2017",0.96
"Moldova","BCG","2018",0.96
"Romania","BCG","1986",0.93
"Romania","BCG","1987",0.9500000000000001
"Romania","BCG","1989",0.9
"Romania","BCG","1990",0.9
"Romania","BCG","1991",0.99
"Romania","BCG","1992",0.99
"Romania","BCG","1993",0.99
"Romania","BCG","1994",0.99
"Romania","BCG","1995",0.99
"Romania","BCG","1996",0.99
"Romania","BCG","1997",0.99
"Romania","BCG","1998",0.99
"Romania","BCG","1999",0.99
"Romania","BCG","2000",0.99
"Romania","BCG","2001",0.99
"Romania","BCG","2002",0.99
"Romania","BCG","2003",0.99
"Romania","BCG","2004",0.99
"Romania","BCG","2005",0.98
"Romania","BCG","2006",0.99
"Romania","BCG","2007",0.99
"Romania","BCG","2008",0.99
"Romania","BCG","2009",0.99
"Romania","BCG","2010",0.99
"Romania","BCG","2011",0.99
"Romania","BCG","2012",0.99
"Romania","BCG","2013",0.99
"Romania","BCG","2014",0.98
"Romania","BCG","2015",0.98
"Romania","BCG","2016",0.96
"Romania","BCG","2017",0.97
"Romania","BCG","2018",0.96
"Russia","BCG","1986",0.91
"Russia","BCG","1987",0.92
"Russia","BCG","1988",0.92
"Russia","BCG","1989",0.92
"Russia","BCG","1990",0.92
"Russia","BCG","1991",0.88
"Russia","BCG","1992",0.86
"Russia","BCG","1993",0.87
"Russia","BCG","1994",0.92
"Russia","BCG","1995",0.92
"Russia","BCG","1996",0.93
"Russia","BCG","1997",0.93
"Russia","BCG","1998",0.9500000000000001
"Russia","BCG","1999",0.96
"Russia","BCG","2000",0.96
"Russia","BCG","2001",0.96
"Russia","BCG","2002",0.97
"Russia","BCG","2003",0.97
"Russia","BCG","2004",0.96
"Russia","BCG","2005",0.97
"Russia","BCG","2006",0.97
"Russia","BCG","2007",0.97
"Russia","BCG","2008",0.96
"Russia","BCG","2009",0.96
"Russia","BCG","2010",0.96
"Russia","BCG","2011",0.9500000000000001
"Russia","BCG","2012",0.96
"Russia","BCG","2013",0.96
"Russia","BCG","2014",0.96
"Russia","BCG","2015",0.96
"Russia","BCG","2016",0.96
"Russia","BCG","2017",0.9500000000000001
"Russia","BCG","2018",0.9500000000000001
"Rwanda","BCG","1981",0.51
"Rwanda","BCG","1985",0.8300000000000001
"Rwanda","BCG","1986",0.86
"Rwanda","BCG","1987",0.89
"Rwanda","BCG","1988",0.8200000000000001
"Rwanda","BCG","1989",0.68
"Rwanda","BCG","1990",0.5700000000000001
"Rwanda","BCG","1991",0.9400000000000001
"Rwanda","BCG","1992",0.9400000000000001
"Rwanda","BCG","1993",0.8200000000000001
"Rwanda","BCG","1995",0.89
"Rwanda","BCG","1996",0.93
"Rwanda","BCG","1997",0.79
"Rwanda","BCG","1999",0.9400000000000001
"Rwanda","BCG","2000",0.81
"Rwanda","BCG","2001",0.74
"Rwanda","BCG","2002",0.99
"Rwanda","BCG","2003",0.88
"Rwanda","BCG","2004",0.86
"Rwanda","BCG","2005",0.91
"Rwanda","BCG","2006",0.98
"Rwanda","BCG","2007",0.89
"Rwanda","BCG","2008",0.93
"Rwanda","BCG","2009",0.99
"Rwanda","BCG","2010",0.99
"Rwanda","BCG","2011",0.99
"Rwanda","BCG","2012",0.99
"Rwanda","BCG","2013",0.99
"Rwanda","BCG","2014",0.99
"Rwanda","BCG","2015",0.99
"Rwanda","BCG","2016",0.99
"Rwanda","BCG","2017",0.99
"Rwanda","BCG","2018",0.97
"SaintKittsNevis","BCG","1988",0.75
"SaintKittsNevis","BCG","1997",0.99
"SaintKittsNevis","BCG","1998",0.99
"SaintKittsNevis","BCG","1999",0.99
"SaintKittsNevis","BCG","2000",0.99
"SaintKittsNevis","BCG","2001",0.9500000000000001
"SaintKittsNevis","BCG","2002",0.99
"SaintKittsNevis","BCG","2003",0.99
"SaintKittsNevis","BCG","2004",0.89
"SaintKittsNevis","BCG","2005",0.99
"SaintKittsNevis","BCG","2006",0.99
"SaintKittsNevis","BCG","2007",0.97
"SaintKittsNevis","BCG","2008",0.9500000000000001
"SaintKittsNevis","BCG","2009",0.99
"SaintKittsNevis","BCG","2010",0.91
"SaintKittsNevis","BCG","2011",0.99
"SaintKittsNevis","BCG","2012",0.9500000000000001
"SaintKittsNevis","BCG","2013",0.9400000000000001
"SaintKittsNevis","BCG","2014",0.99
"SaintKittsNevis","BCG","2015",0.9500000000000001
"SaintKittsNevis","BCG","2016",0.96
"SaintKittsNevis","BCG","2017",0.99
"SaintKittsNevis","BCG","2018",0.97
"SaintLucia","BCG","1980",0.27
"SaintLucia","BCG","1982",0.6
"SaintLucia","BCG","1983",0.6900000000000001
"SaintLucia","BCG","1984",0.8
"SaintLucia","BCG","1985",0.99
"SaintLucia","BCG","1986",0.73
"SaintLucia","BCG","1987",0.89
"SaintLucia","BCG","1988",0.85
"SaintLucia","BCG","1989",0.99
"SaintLucia","BCG","1990",0.9400000000000001
"SaintLucia","BCG","1991",0.9500000000000001
"SaintLucia","BCG","1992",0.99
"SaintLucia","BCG","1993",0.9500000000000001
"SaintLucia","BCG","1994",0.99
"SaintLucia","BCG","1995",0.98
"SaintLucia","BCG","1996",0.89
"SaintLucia","BCG","1997",0.99
"SaintLucia","BCG","1998",0.85
"SaintLucia","BCG","1999",0.99
"SaintLucia","BCG","2000",0.91
"SaintLucia","BCG","2001",0.99
"SaintLucia","BCG","2002",0.9500000000000001
"SaintLucia","BCG","2003",0.9500000000000001
"SaintLucia","BCG","2004",0.99
"SaintLucia","BCG","2005",0.99
"SaintLucia","BCG","2006",0.9400000000000001
"SaintLucia","BCG","2007",0.99
"SaintLucia","BCG","2008",0.99
"SaintLucia","BCG","2009",0.97
"SaintLucia","BCG","2010",0.97
"SaintLucia","BCG","2011",0.99
"SaintLucia","BCG","2012",0.99
"SaintLucia","BCG","2013",0.99
"SaintLucia","BCG","2014",0.89
"SaintLucia","BCG","2015",0.99
"SaintLucia","BCG","2016",0.96
"SaintLucia","BCG","2017",0.88
"SaintLucia","BCG","2018",0.99
"SaintVincentGrenadines","BCG","1984",0.32
"SaintVincentGrenadines","BCG","1985",0.84
"SaintVincentGrenadines","BCG","1986",0.76
"SaintVincentGrenadines","BCG","1987",0.9
"SaintVincentGrenadines","BCG","1988",0.9500000000000001
"SaintVincentGrenadines","BCG","1989",0.99
"SaintVincentGrenadines","BCG","1990",0.99
"SaintVincentGrenadines","BCG","1991",0.99
"SaintVincentGrenadines","BCG","1992",0.99
"SaintVincentGrenadines","BCG","1993",0.99
"SaintVincentGrenadines","BCG","1994",0.99
"SaintVincentGrenadines","BCG","1995",0.99
"SaintVincentGrenadines","BCG","1996",0.99
"SaintVincentGrenadines","BCG","1997",0.98
"SaintVincentGrenadines","BCG","1998",0.99
"SaintVincentGrenadines","BCG","1999",0.99
"SaintVincentGrenadines","BCG","2000",0.99
"SaintVincentGrenadines","BCG","2001",0.99
"SaintVincentGrenadines","BCG","2002",0.91
"SaintVincentGrenadines","BCG","2003",0.87
"SaintVincentGrenadines","BCG","2004",0.99
"SaintVincentGrenadines","BCG","2005",0.9500000000000001
"SaintVincentGrenadines","BCG","2006",0.99
"SaintVincentGrenadines","BCG","2007",0.99
"SaintVincentGrenadines","BCG","2008",0.99
"SaintVincentGrenadines","BCG","2009",0.8
"SaintVincentGrenadines","BCG","2010",0.91
"SaintVincentGrenadines","BCG","2011",0.99
"SaintVincentGrenadines","BCG","2012",0.97
"SaintVincentGrenadines","BCG","2013",0.96
"SaintVincentGrenadines","BCG","2014",0.99
"SaintVincentGrenadines","BCG","2015",0.99
"SaintVincentGrenadines","BCG","2017",0.99
"SaintVincentGrenadines","BCG","2018",0.99
"Samoa","BCG","1980",0.72
"Samoa","BCG","1981",0.84
"Samoa","BCG","1982",0.96
"Samoa","BCG","1983",0.99
"Samoa","BCG","1984",0.97
"Samoa","BCG","1985",0.97
"Samoa","BCG","1986",0.97
"Samoa","BCG","1987",0.98
"Samoa","BCG","1988",0.97
"Samoa","BCG","1989",0.8
"Samoa","BCG","1990",0.97
"Samoa","BCG","1991",0.9500000000000001
"Samoa","BCG","1992",0.91
"Samoa","BCG","1994",0.97
"Samoa","BCG","1995",0.98
"Samoa","BCG","1996",0.98
"Samoa","BCG","1997",0.99
"Samoa","BCG","1998",0.99
"Samoa","BCG","1999",0.99
"Samoa","BCG","2000",0.97
"Samoa","BCG","2001",0.98
"Samoa","BCG","2002",0.98
"Samoa","BCG","2003",0.73
"Samoa","BCG","2004",0.93
"Samoa","BCG","2005",0.86
"Samoa","BCG","2006",0.84
"Samoa","BCG","2007",0.91
"Samoa","BCG","2008",0.99
"Samoa","BCG","2009",0.9400000000000001
"Samoa","BCG","2010",0.91
"Samoa","BCG","2011",0.99
"Samoa","BCG","2012",0.96
"Samoa","BCG","2013",0.9500000000000001
"Samoa","BCG","2014",0.9500000000000001
"Samoa","BCG","2015",0.89
"Samoa","BCG","2016",0.8200000000000001
"Samoa","BCG","2017",0.9500000000000001
"Samoa","BCG","2018",0.99
"SaoTomePrincipe","BCG","1981",0.9500000000000001
"SaoTomePrincipe","BCG","1984",0.8200000000000001
"SaoTomePrincipe","BCG","1985",0.75
"SaoTomePrincipe","BCG","1986",0.99
"SaoTomePrincipe","BCG","1987",0.88
"SaoTomePrincipe","BCG","1988",0.88
"SaoTomePrincipe","BCG","1989",0.88
"SaoTomePrincipe","BCG","1990",0.99
"SaoTomePrincipe","BCG","1991",0.99
"SaoTomePrincipe","BCG","1992",0.8300000000000001
"SaoTomePrincipe","BCG","1993",0.77
"SaoTomePrincipe","BCG","1995",0.9500000000000001
"SaoTomePrincipe","BCG","1996",0.85
"SaoTomePrincipe","BCG","1997",0.7000000000000001
"SaoTomePrincipe","BCG","1998",0.8
"SaoTomePrincipe","BCG","2000",0.81
"SaoTomePrincipe","BCG","2001",0.92
"SaoTomePrincipe","BCG","2002",0.99
"SaoTomePrincipe","BCG","2003",0.99
"SaoTomePrincipe","BCG","2004",0.99
"SaoTomePrincipe","BCG","2005",0.98
"SaoTomePrincipe","BCG","2006",0.98
"SaoTomePrincipe","BCG","2007",0.98
"SaoTomePrincipe","BCG","2008",0.99
"SaoTomePrincipe","BCG","2009",0.99
"SaoTomePrincipe","BCG","2010",0.99
"SaoTomePrincipe","BCG","2011",0.99
"SaoTomePrincipe","BCG","2012",0.99
"SaoTomePrincipe","BCG","2013",0.97
"SaoTomePrincipe","BCG","2014",0.9500000000000001
"SaoTomePrincipe","BCG","2015",0.97
"SaoTomePrincipe","BCG","2016",0.92
"SaoTomePrincipe","BCG","2017",0.9400000000000001
"SaoTomePrincipe","BCG","2018",0.96
"SaudiArabia","BCG","1979",0.08
"SaudiArabia","BCG","1980",0.33
"SaudiArabia","BCG","1981",0.49
"SaudiArabia","BCG","1982",0.56
"SaudiArabia","BCG","1983",0.72
"SaudiArabia","BCG","1990",0.9
"SaudiArabia","BCG","1991",0.85
"SaudiArabia","BCG","1992",0.91
"SaudiArabia","BCG","1993",0.93
"SaudiArabia","BCG","1994",0.9400000000000001
"SaudiArabia","BCG","1995",0.9400000000000001
"SaudiArabia","BCG","1996",0.91
"SaudiArabia","BCG","1997",0.91
"SaudiArabia","BCG","1998",0.92
"SaudiArabia","BCG","1999",0.92
"SaudiArabia","BCG","2000",0.9400000000000001
"SaudiArabia","BCG","2001",0.9400000000000001
"SaudiArabia","BCG","2002",0.98
"SaudiArabia","BCG","2003",0.9400000000000001
"SaudiArabia","BCG","2004",0.9500000000000001
"SaudiArabia","BCG","2005",0.96
"SaudiArabia","BCG","2006",0.9500000000000001
"SaudiArabia","BCG","2007",0.96
"SaudiArabia","BCG","2008",0.98
"SaudiArabia","BCG","2009",0.98
"SaudiArabia","BCG","2010",0.98
"SaudiArabia","BCG","2011",0.98
"SaudiArabia","BCG","2012",0.99
"SaudiArabia","BCG","2013",0.99
"SaudiArabia","BCG","2014",0.99
"SaudiArabia","BCG","2015",0.98
"SaudiArabia","BCG","2016",0.98
"SaudiArabia","BCG","2017",0.97
"SaudiArabia","BCG","2018",0.98
"Senegal","BCG","1985",0.32
"Senegal","BCG","1988",0.91
"Senegal","BCG","1989",0.9
"Senegal","BCG","1990",0.9
"Senegal","BCG","1991",0.8
"Senegal","BCG","1992",0.8
"Senegal","BCG","1993",0.8
"Senegal","BCG","1994",0.8
"Senegal","BCG","1995",0.91
"Senegal","BCG","1996",0.81
"Senegal","BCG","1997",0.81
"Senegal","BCG","1998",0.81
"Senegal","BCG","1999",0.9
"Senegal","BCG","2000",0.89
"Senegal","BCG","2001",0.89
"Senegal","BCG","2002",0.7000000000000001
"Senegal","BCG","2003",0.74
"Senegal","BCG","2004",0.9500000000000001
"Senegal","BCG","2005",0.92
"Senegal","BCG","2006",0.99
"Senegal","BCG","2007",0.99
"Senegal","BCG","2008",0.98
"Senegal","BCG","2009",0.97
"Senegal","BCG","2010",0.8
"Senegal","BCG","2011",0.9500000000000001
"Senegal","BCG","2012",0.9400000000000001
"Senegal","BCG","2013",0.97
"Senegal","BCG","2014",0.9500000000000001
"Senegal","BCG","2015",0.9500000000000001
"Senegal","BCG","2016",0.97
"Senegal","BCG","2017",0.99
"Senegal","BCG","2018",0.8300000000000001
"Serbia","BCG","1981",0.99
"Serbia","BCG","1983",0.85
"Serbia","BCG","1984",0.84
"Serbia","BCG","1985",0.85
"Serbia","BCG","1986",0.84
"Serbia","BCG","1987",0.87
"Serbia","BCG","1988",0.89
